% Model:              THGEM.mph
% Version:            COMSOL 6.3.0.290
% Date:               May 25 2026, 16:42
% Dimension:          3
% Nodes:              54098
% Expressions:        1
% Description:        电势
% Length unit:        m
% x                       y                        z                        V (V)
-4.683406641222315E-5     -3.4293678993650473E-4   0.0022399353479051775    -273.2974817049419
-7.322330470336353E-5     -2.562360065955821E-4    0.002232                 -266.42993976177604
-7.322330470336404E-5     -2.562360065955816E-4    0.0022120000000000004    -251.62207988245703
-4.183975462067277E-5     -2.945594164721245E-4    0.0022320000000000005    -266.4286472935305
-7.394913983993791E-5     -3.023387146916979E-4    0.0022399353479051775    -273.40658480028
-4.210568498575691E-5     -2.9416083279612786E-4   0.002212                 -251.62410047853143
-1.209657926549101E-4     -2.664939740448376E-4    0.0022535456936423077    -283.6132936093018
-1.2096579265491063E-4    -2.664939740448371E-4    0.002233545693642308     -269.08860702071865
-1.687082806064572E-4     -2.7675194149409264E-4   0.0022550913872846157    -285.81370347551075
-1.1154671457990506E-4    -2.248524565128921E-4    0.0022319999999999996    -266.4324559704087
-1.1114813090391012E-4    -2.2511838687797533E-4   0.0022120000000000004    -251.6247640246196
-1.6156386789971703E-4    -2.3937890061712303E-4   0.002233545693642308     -268.9812985576324
-1.1114813090390915E-4    -2.2511838687797617E-4   0.0022519999999999997    -281.24610930171303
-1.6156386789971657E-4    -2.3937890061712333E-4   0.002253545693642308     -283.53635152999317
-1.896377724487994E-4     -2.544601921332525E-4    0.0022626490716355988    -290.88402089251684
-1.6156386789971633E-4    -2.3937890061712344E-4   0.0022735456936423077    -298.141476705736
-1.115467145799044E-4     -2.2485245651289267E-4   0.0022720000000000006    -296.06917726440736
-1.2096579265490998E-4    -2.664939740448378E-4    0.0022735456936423077    -298.1968889131517
-1.2169162779148449E-4    -3.125966821409534E-4    0.002261481041547485     -290.38274157411774
-1.694544361588732E-4     -2.738208487427804E-4    0.0022921452415182496    -312.47663384797374
-2.5000000000000033E-4    -2.5045565556315586E-4   0.0022237761402272944    -263.21281962330795
-2.3554536533200064E-4    -2.3683533889769275E-4   0.0022212373078179005    -260.78181631896604
-2.5000000000000017E-4    -2.1673417872768765E-4   0.002237888070113647     -272.0127587152857
-2.5000000000000033E-4    -2.450865438023906E-4    0.0022468882253216197    -279.54460723177795
-2.500000000000001E-4     -2.167341787276877E-4    0.002217888070113647     -257.48336623940787
-2.30283632145571E-4      -2.4131204916778408E-4   0.002246991448106938     -279.44708270764795
-1.703258667497813E-4     -3.117582695634671E-4    0.0023171966230513827    -331.1503166932517
-2.1022557089413687E-4    -3.040425153645164E-4    0.00231028961860613      -326.3278593007026
-1.704511417882734E-4     -3.526267831354661E-4    0.0023051941503508823    -322.9994212319063
-2.1022557089413687E-4    -3.45622147908745E-4     0.0023395694344785483    -347.7553293649141
-1.2310273891594432E-4    -3.928197425138427E-4    0.0023175806758518117    -331.5869996573854
-1.326901869423527E-4     -3.928197425138427E-4    0.0023580402673953516    -360.8611167202239
-1.345929122282174E-4     -3.2433648584740755E-4   0.002328115059366878     -338.87485270280615
-9.288412175735131E-5     -4.330127018922193E-4    0.002258788365096202     -289.0370727515322
-1.0248866736364733E-4    -4.330127018922193E-4    0.002287072282324284     -309.47953882815966
-1.0194898683009562E-4    -3.907270623400167E-4    0.0022560240295530914    -287.1373872685753
-1.2922299868367945E-4    -4.330127018922193E-4    0.002244177363295828     -279.7762797455512
-1.225630583823926E-4     -3.505341029616402E-4    0.0022865324230806183    -308.98339647196804
-1.4983707023597643E-4    -3.928197425138427E-4    0.002274685756823355     -301.4394149612127
-8.990443849356074E-5     -4.3301270189221924E-4   0.002239651621002455     -275.35538849987296
-8.808048743324795E-5     -4.105956786921122E-4    0.002229864408341429     -268.3088241756737
-2.5000000000000033E-4    -2.831827819227101E-4    0.0022675064108094176    -295.4220089844075
-2.5000000000000033E-4    -2.9105318969868075E-4   0.002290198799032134     -311.8006248306619
-2.5000000000000033E-4    -3.266481318037949E-4    0.0022650125112028906    -294.64098657984727
-2.30283632145571E-4      -2.794082872881036E-4    0.0022676096335947364    -295.38171460688216
-2.5000000000000033E-4    -2.885518936834754E-4    0.0022443943257150923    -279.19147676683434
-2.5000000000000033E-4    -3.326328222429094E-4    0.0023194786149045524    -333.3332791397333
-2.1022557089413687E-4    -3.396374574696305E-4    0.0022851033307768865    -308.90306110457476
-2.0935414030322875E-4    -2.661050945438296E-4    0.002285238237072997     -307.6294381683296
-2.0935414030322875E-4    -3.0170003664894377E-4   0.002260051949243753     -290.4678016341824
-1.6957971119736532E-4    -3.1468936231477936E-4   0.002280142768817749     -304.5978439643729
-2.0935414030322875E-4    -2.6360379852862425E-4   0.002239433763755955     -274.7028745969369
-2.1588876966492946E-4    -3.7829335811527596E-4   0.0023745854117896677    -373.02158667100747
-2.5000000000000033E-4    -4.3301270189221935E-4   0.0024124240625767474    -400.20110026824347
-2.5000000000000033E-4    -4.330127018922193E-4    0.0023320863316490196    -342.8060024233841
-1.7246461604821615E-4    -4.3301270189221924E-4   0.0023714863580444204    -370.7505093146271
-1.76114340559066E-4      -3.381003987368993E-4    0.0023611393211405993    -363.11236204196996
-2.5000000000000033E-4    -3.858151072871216E-4    0.002353015525127617     -357.60474698822804
-2.1022557089413687E-4    -3.928197425138427E-4    0.002318640240999951     -333.11908305293133
-2.5000000000000033E-4    -3.798304168480071E-4    0.0022985494214259553    -318.91906026952233
-1.896114993418399E-4     -4.330127018922193E-4    0.0022881318474724235    -311.54016393532277
-1.6287716802180778E-4    -4.330127018922193E-4    0.00233102676650088      -341.7172661718598
-1.5441930353815838E-4    -2.0200549320844414E-4   0.0021920000000000004    -236.82317430140333
-1.5441945519297501E-4    -2.0200585974015423E-4   0.002172                 -222.0317798852338
-1.1154671457990479E-4    -2.2485245651289237E-4   0.0021920000000000004    -236.82709100306764
-1.6486796667336122E-4    -2.2880958160268941E-4   0.002201321844503795     -245.23427506215896
-1.648679666733603E-4     -2.288095816026898E-4    0.0021813218445037945    -230.7786742883032
-1.2426989142855482E-4    -2.5592465503040344E-4   0.002201321844503795     -245.4418964903689
-1.753164781537456E-4     -2.5561330346522535E-4   0.002190643689007589     -239.2406635119115
-1.720123793801014E-4     -2.6618262247965897E-4   0.0022228675381461022    -262.48881640650734
-7.322330470336173E-5     -2.562360065955837E-4    0.002172                 -222.03038644256048
-7.322330470336294E-5     -2.562360065955827E-4    0.0021920000000000004    -236.8223155595898
-1.1114813090390778E-4    -2.251183868779765E-4    0.002172                 -222.0317628707828
-1.2426989142855365E-4    -2.559246550304045E-4    0.0021813218445037945    -231.04095796683973
-2.027168237074696E-4     -1.87524817792638E-4     0.002192                 -236.82322801644037
-1.785058234437069E-4     -2.1812235057177979E-4   0.0021683278176259165    -221.02716666053354
-1.7850582344370786E-4    -2.181223505717794E-4    0.002188327817625917     -235.51113799107625
-2.262960958472194E-4     -2.0862577164781248E-4   0.0021883278176259165    -235.55416751840386
-2.0259219169443883E-4    -2.3423884140340537E-4   0.002164655635251833     -220.10215817422704
-1.8895433492409222E-4    -2.4492607243431535E-4   0.002177649662129711     -229.73801940950258
-2.1184146117921986E-4    -2.287269318178175E-4    0.00219167705533017      -239.0589018059791
-2.5E-4                   -1.8301270189221926E-4   0.002172                 -222.03877429879597
-2.2629609584721942E-4    -2.0862577164781231E-4   0.0021683278176259165    -221.09086124991956
-2.0127532481027096E-4    -1.878070834730329E-4    0.0021719999999999995    -222.0298072001952
-2.5E-4                   -1.8301270189221942E-4   0.002192                 -236.8255199514498
-2.3554536533200064E-4    -2.3041337398200878E-4   0.0021945680651669023    -241.38638090942763
-2.5000000000000033E-4    -2.440336906474719E-4    0.002197106897576296     -243.993273695601
-2.500000000000001E-4     -2.103122138120038E-4    0.0021912188274626487    -237.8296042441708
-2.5000000000000033E-4    -2.3761172573178796E-4   0.0021704376549252975    -224.85946832558463
-2.5000000000000017E-4    -2.1031221381200363E-4   0.0021712188274626487    -223.40176149254557
-2.2629609584721958E-4    -2.3592528356759665E-4   0.0021675466450885653    -222.59369518220362
-1.9820360440887325E-4    -2.3941416284872747E-4   0.002204671082208048     -248.7471418764248
-2.1265823907687295E-4    -2.530344795141906E-4    0.0022072099146174416    -251.40990447625774
-2.1265823907687295E-4    -2.4661251459850666E-4   0.0021805406719664433    -232.30760402277326
-1.785058234437084E-4     -2.181223505717793E-4    0.0021483278176259164    -206.64844811015286
-1.544193035381589E-4     -2.0200549320844392E-4   0.0021520000000000003    -207.2403216215812
-1.5441945519297797E-4    -2.020058597401532E-4    0.0021319999999999998    -192.45465234028003
-2.0271682370747113E-4    -1.875248177926377E-4    0.002152                 -207.2414027204611
-1.899279131622434E-5     -3.374320054303788E-4    0.0021920000000000004    -236.82805361066255
-3.296556701537501E-5     -3.6280540628860124E-4   0.0021937757266935155    -239.37035054974362
-1.8993157847933555E-5    -3.3743215708519737E-4   0.002172                 -222.0312528176431
-4.794381580813562E-6     -3.842880267024919E-4    0.0021719999999999995    -222.0292180864457
-4.4000508580575764E-5    -3.391407034534485E-4    0.0021973638288519297    -242.0743177788303
-4.4000508580575276E-5    -3.391407034534496E-4    0.0021773638288519292    -227.57725861947992
-5.7972917748016735E-5    -3.645139526568535E-4    0.002199139555545445     -244.61090804335203
-6.9007859313217E-5       -3.4084924982170185E-4   0.0021827276577038586    -232.97226829915064
-7.111558200829052E-5     -2.9854262820864174E-4   0.0021973638288519297    -242.23131655617198
-7.184141714486439E-5     -3.44645336304758E-4     0.0022252991767571064    -263.600414458582
-4.210568498575523E-5     -2.9416083279613003E-4   0.0021719999999999995    -222.0317534062599
-7.111558200828937E-5     -2.9854262820864277E-4   0.0021773638288519292    -227.75354147985885
-4.183975462067255E-5     -2.945594164721248E-4    0.0021920000000000004    -236.82527340621778
-4.469475653145973E-5     -3.943781059692519E-4    0.002159416564625397     -216.04294487098835
-4.581636635713809E-5     -3.912783807306285E-4    0.002187484009006214     -236.01535136329625
-2.2347378265729864E-5    -4.136954039307356E-4    0.0021657082823126985    -218.97929016144377
-3.1843957189696645E-5    -3.6590513152722463E-4   0.0021657082823126985    -218.99555668127036
-2.2347378265729864E-5    -4.136954039307356E-4    0.002145708282312699     -204.5692281160643
0                         -4.330127018922193E-4    0.0021520000000000003    -207.23678611463794
0                         -4.330127018922193E-4    0.002132                 -192.42970377176314
-4.512115900418372E-6     -3.857295255996903E-4    0.002152                 -207.23900418344311
-5.592778183011792E-5     -4.136954039307356E-4    0.002176734534111059     -229.28640032719235
-6.716080712877611E-5     -4.330127018922193E-4    0.002194052503596721     -242.2138934899685
-3.358040356438806E-5     -4.330127018922193E-4    0.00218302625179836      -232.31139073007026
-5.7049391655796284E-5    -4.105956786921122E-4    0.002204801978491876     -249.17212685825015
-5.8873342716109076E-5    -4.3301270189221924E-4   0.002214589191152901     -256.2945033869456
-9.819190290622778E-5     -4.330127018922193E-4    0.0022191149334462746    -261.2628892705913
-3.3580403564388064E-5    -4.3301270189221924E-4   0.0022030262517983602    -246.72419793551657
-9.275796140446607E-5     -3.8681732368050744E-4   0.002190025765137322     -240.50214564685317
-7.99593842666211E-5      -4.099150127863634E-4    0.0021920391343670216    -241.4618911286011
-6.984796879364127E-5     -3.8749798958625625E-4   0.002202788609262176     -248.19679630457122
-1.1099048004407276E-4    -4.099150127863634E-4    0.002217101564216575     -260.3099317974998
-5.1916279815926054E-5    -4.136954039307356E-4    0.0021495433110873137    -210.01985515494917
-5.913780310039238E-5     -4.3301270189221935E-4   0.0021396700575492303    -204.04453323176656
-2.956890155019619E-5     -4.3301270189221935E-4   0.002155835028774615     -212.54679059586758
-6.314930511458425E-5     -4.3301270189221935E-4   0.0021668612805729754    -222.98268936594823
-2.956890155019619E-5     -4.3301270189221935E-4   0.0021358350287746155    -198.3057043617534
-1.2979937135589064E-4    -2.667009666862175E-4    0.0021368768496021354    -200.6701805397043
-1.0151133802962692E-4    -2.6146848664089983E-4   0.002134438424801068     -196.679457301963
-1.421094132744343E-4     -2.3435341321318535E-4   0.0021344384248010674    -196.75770567602478
-7.32233047033632E-5      -2.562360065955822E-4    0.002132                 -192.45607437368906
-1.111481309039098E-4     -2.251183868779748E-4    0.002132                 -192.4510522220976
-1.0151133802962619E-4    -2.614684866409006E-4    0.0021544384248010674    -210.98906182693668
-7.322330470336257E-5     -2.5623600659558304E-4   0.002152                 -207.2447371659911
-1.1154671457990484E-4    -2.2485245651289226E-4   0.002152                 -207.24451557255625
-1.4210941327443281E-4    -2.3435341321318586E-4   0.0021544384248010674    -211.06216462581628
-1.5255792475481813E-4    -2.611571350757214E-4    0.002163760269304862     -220.02183421851754
-1.6619578152516474E-4    -2.504699040448114E-4    0.002150766242426984     -210.6900137564035
-1.0776832681159144E-4    -2.9576012289028546E-4   0.0021757576085638464    -228.43987015009853
-1.0776832681159257E-4    -2.957601228902844E-4    0.002195757608563847     -242.5729696682776
-1.5881491353678334E-4    -2.954487713251063E-4    0.002185079453067641     -237.05093842009947
-1.4231334891982113E-4    -3.3528423918498723E-4   0.0021795152171276934    -234.46054961428405
-1.0566060411651906E-4    -3.3806674450334454E-4   0.0021811214374157758    -233.8241264822636
-2.5000000000000033E-4    -2.8327774574329716E-4   0.0021642315833309937    -223.92032331762945
-2.5000000000000033E-4    -2.8969971065898113E-4   0.0021909008259819924    -242.24931155386653
-2.5000000000000033E-4    -3.289437657548064E-4    0.0021580255117366904    -222.74800801569063
-2.1265823907687295E-4    -2.9227853461001585E-4   0.00217433460037214      -230.93141999268593
-2.5000000000000033E-4    -3.2779594877930065E-4   0.0022115190114697907    -257.84562729694176
-2.0935414030322875E-4    -3.028478536244495E-4    0.002206558449510653     -253.23700025026557
-1.5551081476313915E-4    -3.060180903395399E-4    0.0022173033022061545    -259.7019693168182
-1.9615667445991073E-4    -3.3096618549439104E-4   0.0022222638641652918    -264.7914475450878
-1.9615667445991073E-4    -3.321140024698968E-4    0.002168770364432192     -229.0666978801753
-2.5000000000000033E-4    -2.5203726968975413E-4   0.002139939728699875     -205.21407192215102
-2.5000000000000033E-4    -2.6646281364772024E-4   0.002109441802474453     -187.0591235303377
-2.2629609584721958E-4    -2.503508275255628E-4    0.002137048718863143     -202.96401271309065
-2.5000000000000033E-4    -2.977032897012633E-4    0.002133733657105572     -205.35635500170048
-2.2629609584721958E-4    -2.815913035791059E-4    0.002161340573494262     -221.76625388631052
-1.2700994958367293E-4    -4.099150127863634E-4    0.002169517162536891     -228.96830721223387
-1.1421137244582794E-4    -4.330127018922193E-4    0.002171530531766591     -229.65473390222647
-1.452424682232796E-4     -4.330127018922193E-4    0.002196592961616144     -247.8239320658075
-1.6126193776287977E-4    -4.330127018922193E-4    0.002149008559936461     -217.8969944324908
-1.175356551621436E-4     -3.610507814327473E-4    0.002184770491132508     -237.6657872738113
-1.5178764334135045E-4    -3.8414847053860326E-4   0.002164261888532077     -226.4371942055106
-1.3576817380175029E-4    -3.8414847053860326E-4   0.002211846290211761     -257.34921104097566
-1.5638224535404727E-4    -3.439555111602267E-4    0.0022423546837392876    -278.2031708316082
-1.896114993418399E-4     -4.3301270189221935E-4   0.002222819507256276     -266.60347328428145
-2.1022557089413687E-4    -3.928197425138427E-4    0.0022533279007838037    -287.40684412112773
-1.9615667445991073E-4    -3.8414847053860326E-4   0.002190488434172209     -244.88513630600914
-2.5000000000000033E-4    -4.3301270189221935E-4   0.0022014616512167247    -253.17018795806098
-2.0563096888144005E-4    -3.809782338235129E-4    0.0021535170358365757    -221.5447827473657
-2.0563096888144005E-4    -4.3301270189221935E-4   0.002175235105576593     -235.8420547921293
-2.5000000000000033E-4    -3.809782338235129E-4    0.0021797435814767075    -238.55357410839818
-2.5000000000000033E-4    -3.798304168480071E-4    0.002233237081209808     -273.7492183994354
-2.5000000000000033E-4    -4.3301270189221935E-4   0.002266773991432872     -297.0920185031641
-3.184395718969728E-5     -3.659051315272237E-4    0.002145708282312699     -204.6077302159604
-1.8993157847934833E-5    -3.3743215708519547E-4   0.002132                 -192.44519414232994
-1.8992791316224292E-5    -3.374320054303788E-4    0.0021520000000000003    -207.24145527738324
-4.794381580813764E-6     -3.842880267024908E-4    0.002132                 -192.44593860861255
-2.120369934140051E-4     -2.7159736433315343E-4   0.0021165849105150266    -191.6169289493745
-1.740739868280099E-4     -2.767319150185867E-4    0.0021237280185556       -195.28143745851352
-1.8833308926122436E-4    -2.55485378210996E-4     0.0021441918269037167    -207.39231698685913
-2.120369934140051E-4     -3.0283784038669657E-4   0.002140876765146145     -209.8217743483264
-7.086688127655895E-5     -3.3764587366761153E-4   0.002148079096307725     -208.65967461848348
-4.5859530543917226E-5    -3.359373272993593E-4    0.0021427152674557957    -202.66155658387615
-7.27259032399009E-5      -3.344424975135212E-4    0.0021134305349115915    -184.9796423174447
-7.297460397163132E-5     -2.9533925205455245E-4   0.0021427152674557957    -202.84389505652686
-4.660762600414042E-5     -2.8764580353065564E-4   0.0020920000000000005    -162.81190637842903
-5.966676462202066E-5     -3.110441505220884E-4    0.002102715267455796     -174.3229430640721
-3.126737054750888E-5     -3.11950582247802E-4     0.0021120000000000006    -177.64620029406092
-4.585953054391787E-5     -3.359373272993583E-4    0.002122715267455796     -188.43366590372682
-5.9245119487154186E-5    -2.714188419824756E-4    0.0021120000000000006    -177.64650896673092
-7.297460397163205E-5     -2.9533925205455175E-4   0.002122715267455796     -188.62290621539276
-4.210568498575632E-5     -2.941608327961282E-4    0.0021319999999999998    -192.44897481805853
-4.1839754620672445E-5    -2.945594164721249E-4    0.0021520000000000003    -207.23790758453964
-1.0126263729789576E-4    -3.0057173209986935E-4   0.0021251536922568632    -193.3050201965116
-5.4696222062178995E-5    -2.769476547333161E-4    0.002052                 -132.87475887097864
-7.981205284464606E-5     -2.8191668091891566E-4   0.0020638106956908948    -147.3123962501347
-5.057630702454995E-5     -2.8224735215948594E-4   0.0020720000000000005    -147.92366166472064
-1.0492788362711312E-4    -2.8688570710451515E-4   0.0020756213913817895    -159.78419691321767
-7.576775481562677E-5     -2.8726575531758537E-4   0.002083810695690895     -160.98670091523454
-7.322330470336226E-5     -2.562360065955832E-4    0.0020519999999999996    -132.89194700545744
-9.943141823410409E-5     -2.622973155294574E-4    0.0020638106956908948    -147.2699401546134
-6.852308272377231E-5     -2.6106466178731677E-4   0.0020720000000000005    -147.9147512479008
-9.393495284109506E-5     -2.377089239543997E-4    0.002052                 -132.88475940496775
-8.882689343350702E-5     -3.106641023090182E-4    0.0020945259631466907    -172.55508781917294
-8.907559416523815E-5     -2.715608568500487E-4    0.002103810695690895     -174.80506308069621
-4.13527000399004E-5      -4.136954039307356E-4    0.0021312126294912763    -196.27228839503042
-1.900532177417054E-5     -4.330127018922193E-4    0.0021175043471785776    -184.07350405229303
-3.801064354834108E-5     -4.330127018922193E-4    0.002103008694357155     -176.67669925013234
-2.8501900698137958E-5    -3.8522242948870735E-4   0.0021175043471785776    -184.66635469702192
-4.857422332436673E-5     -4.3301270189221935E-4   0.002121339375953193     -190.4712423697832
-1.9512169657787146E-20   -4.3301270189221924E-4   0.002092                 -162.81516421517063
-1.900532177417055E-5     -4.3301270189221924E-4   0.0020975043471785776    -169.9143616318781
-9.756084828893573E-21    -4.3301270189221924E-4   0.002112                 -177.6419406782301
-2.9339266075877727E-6    -3.948243047628074E-4    0.002092                 -162.81425652964398
-2.483874282381945E-5     -3.9527247335005827E-4   0.0020975043471785776    -170.281413843314
-2.788357483847413E-6     -3.9577825810067094E-4   0.0021119999999999997    -177.641612155346
-1.1666842099297818E-5    -3.5753224480789724E-4   0.002092                 -162.8122734254635
-1.5097337255567799E-5    -3.474513844901624E-4    0.002112000000000001     -177.6403817964148
-4.2196372669599363E-5    -3.4598737116070923E-4   0.002102715267455796     -174.4852166191941
-2.6390094094933173E-5    -3.21215549906184E-4     0.0020920000000000005    -162.81569474773983
-2.1706274780764428E-4    -2.2562259635460494E-4   0.002145644367595879     -206.27671695370427
-2.3153330392084974E-4    -2.170063513058045E-4    0.002126633099939925     -192.27471592160921
-2.407666519604249E-4     -2.0000952659901186E-4   0.0021493165499699624    -206.72377024800016
-1.9297637955691387E-4    -2.0950610552297885E-4   0.0021293165499699624    -192.59155470874927
-2.5000000000000033E-4    -2.1393264178969635E-4   0.002131581661591453     -195.48696977783723
-2.4076665196042505E-4    -2.1546949654775043E-4   0.002129107380765689     -193.897393292862
-2.5000000000000017E-4    -1.984726718409578E-4    0.0021517908307957263    -208.39251283288067
-2.5000000000000033E-4    -2.2577218376074214E-4   0.0021510096582583755    -210.29956203098473
-2.4076665196042505E-4    -2.2730903851879623E-4   0.0021485353774326112    -208.68393822048455
-2.5000000000000017E-4    -1.984726718409579E-4    0.002131790830795726     -193.9360142620048
-2.5E-4                   -1.8301270189221942E-4   0.0021319999999999998    -192.44508733311707
-2.5E-4                   -1.8301270189221934E-4   0.002152                 -207.24347161044625
-2.407666519604249E-4     -2.0000952659901197E-4   0.0021293165499699624    -192.29252498517934
-2.0127532481027246E-4    -1.8780708347303267E-4   0.002132                 -192.446821430245
-2.5000000000000033E-4    -2.401977277187083E-4    0.0021205117320329528    -190.96936493987025
-2.4076665196042505E-4    -2.4173458247676237E-4   0.002118037451207189     -189.50185551479888
-2.500000000000002E-4     -1.9847267184095791E-4   0.0021117908307957266    -179.5503695218517
-2.5E-4                   -1.8301270189221945E-4   0.002112                 -177.65019433646313
-2.407666519604249E-4     -2.00009526599012E-4     0.0021093165499699628    -177.9804578061268
-2.5000000000000006E-4    -1.830127018922195E-4    0.002092                 -162.8106051130916
-8.840614009026077E-5     -2.4225782137936964E-4   0.0021119999999999997    -177.65025161881024
-1.0478049263277939E-4    -2.5825301750043405E-4   0.002083810695690895     -161.0206856526407
-1.0463310163844567E-4    -2.29620327896353E-4     0.002092                 -162.81780986386576
-7.322330470336722E-5     -2.562360065955784E-4    0.002092000000000001     -162.81517985839656
-9.923465026727029E-5     -2.3358900891676644E-4   0.002072                 -147.91733891637566
-1.1721623649716816E-4    -2.481606472912852E-4    0.0021144384248010678    -182.35882138554012
-1.2893788035558862E-4    -2.1428007243972505E-4   0.002112                 -177.64710651016046
-1.1736362749150188E-4    -2.767933368953663E-4    0.0021062491204919625    -179.89257241583107
-1.5193667909195027E-4    -2.717164408524021E-4    0.0021303024340788676    -197.95193977570813
-1.6424672101049393E-4    -2.3936888737936994E-4   0.0021278640092778       -193.69027749703554
-1.3935354423322778E-4    -2.531761214574698E-4    0.0021078640092778       -180.09478593257225
-2.0302642341826237E-4    -2.0584294764866123E-4   0.0021093165499699628    -178.12452041839342
-2.127655562084503E-4     -1.8580105937606698E-4   0.0021119999999999997    -177.64172248298303
-1.74519542915675E-4      -1.9467954399151797E-4   0.002092                 -162.8032232385767
-2.118116028705866E-4     -1.859466284998072E-4    0.002092                 -162.79983567895212
-1.644386825979425E-4     -1.9811003914778735E-4   0.0021119999999999993    -177.64301964209457
-1.3820284801396854E-4    -2.094027959871505E-4    0.002092                 -162.819443969914
-1.7429676487184246E-4    -2.3570572950505232E-4   0.0021078640092778       -180.0752964722493
-2.0280364537442983E-4    -2.468691331621956E-4    0.0021251805592477626    -194.19263596905296
-1.575073505675142E-4     -2.76468269713897E-4     0.0020685063779341726    -160.36711661154092
-1.6579066869776206E-4    -2.766000923662418E-4    0.0020961171982448864    -177.42401585573194
-1.3107022610297993E-4    -2.5304429880512497E-4   0.0020802531889670866    -160.82588878640516
-1.660134467415946E-4     -2.3557390685270747E-4   0.0020802531889670866    -161.05492405869302
-2.4076665196042505E-4    -2.2132740548738407E-4   0.0021004227564813175    -174.90627804011956
-2.5000000000000033E-4    -2.1979055072933001E-4   0.0021028970373070813    -176.3824452835578
-2.5000000000000033E-4    -2.2564845966896368E-4   0.00207421241302271      -158.66436491314795
-2.5000000000000033E-4    -2.4605563665834195E-4   0.0020918271077485814    -173.32336421912964
-2.500000000000002E-4     -2.043305807805916E-4    0.0020831062065113553    -160.22338069283418
-2.291062323697341E-4     -2.4054845243368057E-4   0.0020691760514081566    -158.41425371769262
-2.291062323697341E-4     -2.6095562942305886E-4   0.002086790746134028     -172.4058877177107
-2.082124647394679E-4     -2.554484451983975E-4    0.0020641396897936033    -157.73256101430403
-2.1987288433015882E-4    -2.36227398252101E-4     0.002095386394866764     -173.64384207252976
-2.5000000000000033E-4    -2.5898419823337565E-4   0.002065047228931442     -159.84494997319987
-2.5000000000000033E-4    -2.4231632895116965E-4   0.002069629820977076     -159.26009012230008
-2.5000000000000033E-4    -2.6272350594054795E-4   0.0020872445157029476    -173.12544997428424
-2.291062323697341E-4     -2.5721632171588657E-4   0.002064593459362523     -159.02961727135622
-4.9887215036437054E-5    -3.597722674492607E-4    0.002126155849502195     -192.39273162358424
-7.67535877324201E-5      -3.5827743766342357E-4   0.0021168711169579904    -189.07159435236034
-8.078127222493927E-5     -3.821123778133259E-4    0.0021203116990043897    -192.7560669687501
-4.9887215036436417E-5    -3.5977226744926164E-4   0.0021461558495021946    -206.34654851061165
-6.27380143781995E-5      -3.882452418912889E-4    0.002139864131814893     -204.02099154460603
-6.995953766266583E-5     -4.075625398527726E-4    0.00212999087827681      -198.50978670264644
-7.397103967685769E-5     -4.075625398527726E-4    0.0021571821013005553    -217.08117422494624
-8.66260751463945E-5      -4.075625398527726E-4    0.002102189219254422     -182.7806550614057
-9.247087806784973E-5     -4.3301270189221924E-4   0.0020840667395044545    -173.14542750265463
-7.580434058412105E-5     -4.330127018922193E-4    0.0021118683985268424    -187.69132662047738
-1.2102160499390952E-4    -4.075625398527726E-4    0.0021346601294704253    -206.24592936783947
-1.2686640791536474E-4    -4.3301270189221924E-4   0.002116537649720458     -195.91345612125562
-1.1019987043163608E-4    -4.3301270189221935E-4   0.002144339308742846     -211.7228147676482
-6.52407608080954E-5      -4.3301270189221924E-4   0.002093537716930805     -174.7298559351597
-5.9395957886640175E-5    -4.075625398527726E-4    0.0021116601966807724    -185.21487641129133
-8.676961681470266E-5     -3.8446485074691665E-4   0.002155168732070856     -216.34203912005782
-4.622405716211854E-5     -3.698223113106116E-4    0.002106155849502195     -178.63446509876866
-2.0031531412043356E-4    -3.4647078233432485E-4   0.0021001224356160747    -188.40067084049682
-2.2515765706021694E-4    -3.064667979910226E-4    0.0021047821190452636    -188.44534376520804
-2.2515765706021694E-4    -3.377072740445656E-4    0.0021290739736763826    -205.25433192412282
-1.8719465047422172E-4    -3.1160134867645576E-4   0.0021119252270858373    -191.89407131443713
-2.5000000000000033E-4    -2.71798243294928E-4     0.0020663642308314913    -162.79217293260066
-2.5000000000000033E-4    -2.8461228835648035E-4   0.002067681232731541     -165.47935285655493
-2.291062323697341E-4     -2.700303667774389E-4    0.002065910461262572     -162.02205460675438
-2.5000000000000033E-4    -2.755375510021003E-4    0.002088561517602997     -175.72228620408575
-2.249260331553177E-4     -2.9028481591272023E-4   0.002068985876582873     -166.6631823100698
-2.040322655250515E-4     -2.757028943336788E-4    0.002067215105113904     -162.77840808547083
-2.249260331553177E-4     -2.812100785583401E-4    0.0020898661614543288    -176.98836856299692
-1.998520663106351E-4     -2.9595734346896005E-4   0.0020702905204342047    -167.2091172807842
-2.5000000000000033E-4    -3.0018972750519744E-4   0.0020753112234665983    -171.6074155878408
-2.5000000000000033E-4    -3.157671666539145E-4    0.002082941214201655     -177.42400528359366
-2.249260331553177E-4     -3.058622550614373E-4    0.0020766158673179297    -172.67197208426032
-2.5000000000000033E-4    -2.911149901508174E-4    0.002096191508338054     -182.11885210678386
-2.5000000000000033E-4    -3.2235546620436046E-4   0.0021204833629691728    -199.26724682972903
-2.2515765706021694E-4    -3.3111897449411966E-4   0.002091531824908865     -183.2435636275919
-2.0008369021553435E-4    -3.2121406290164245E-4   0.0020852064780251395    -178.1222523928657
-1.5019121539882967E-4    -4.330127018922193E-4    0.002071028679689621     -172.88383672287182
